Title,Quantity,Time Left,High Bid,Bid Count,URL,Company,City,State,Shipping?
2001 Silver Dodge 1500,1.0,Webcast,225.0,2,https://texas.hibid.com/lot/84336991,"AMT Auction Marketing, LLC",San Antonio,TX,False
2002 Green Toyota Corolla,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84336992,"AMT Auction Marketing, LLC",San Antonio,TX,False
2004 Beige Volks Jetta,1.0,Webcast,225.0,2,https://texas.hibid.com/lot/84336993,"AMT Auction Marketing, LLC",San Antonio,TX,False
2013 Black Chevy Equinox,1.0,Webcast,800.0,9,https://texas.hibid.com/lot/84336994,"AMT Auction Marketing, LLC",San Antonio,TX,False
2002 Maroon Buick Century,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84336995,"AMT Auction Marketing, LLC",San Antonio,TX,False
2012 White Mazda Mazda 5,1.0,Webcast,550.0,10,https://texas.hibid.com/lot/84336996,"AMT Auction Marketing, LLC",San Antonio,TX,False
1993 Black Buick Le Sabre,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84336997,"AMT Auction Marketing, LLC",San Antonio,TX,False
2000 Black Jaguar XJR,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84336998,"AMT Auction Marketing, LLC",San Antonio,TX,False
2001 Red Mazda 626,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84336999,"AMT Auction Marketing, LLC",San Antonio,TX,False
2001 White Mazda Tribute,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84337000,"AMT Auction Marketing, LLC",San Antonio,TX,False
2005 White Lincoln LS,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337001,"AMT Auction Marketing, LLC",San Antonio,TX,False
2007 Gold Honda Civic,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337002,"AMT Auction Marketing, LLC",San Antonio,TX,False
2005 Gold Buick La Crosse,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337003,"AMT Auction Marketing, LLC",San Antonio,TX,False
1999 Gold Mercury Grand Marquis,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337004,"AMT Auction Marketing, LLC",San Antonio,TX,False
1998 White Honda Civic,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84337005,"AMT Auction Marketing, LLC",San Antonio,TX,False
2003 Gold Honda Accord,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84337006,"AMT Auction Marketing, LLC",San Antonio,TX,False
1998 Gold CHevy C1500,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84337007,"AMT Auction Marketing, LLC",San Antonio,TX,False
2007 Black Dodge Grand Caravan,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84337008,"AMT Auction Marketing, LLC",San Antonio,TX,False
2000 Silver Mercury Grand Marquis,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337009,"AMT Auction Marketing, LLC",San Antonio,TX,False
2008 Silver Jeep Liberty,1.0,Webcast,275.0,4,https://texas.hibid.com/lot/84337010,"AMT Auction Marketing, LLC",San Antonio,TX,False
1998 White Ford Econoline E150,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337011,"AMT Auction Marketing, LLC",San Antonio,TX,False
2006 Blue Buick La Crosse,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/84337012,"AMT Auction Marketing, LLC",San Antonio,TX,False
2007 Green Suzuki GC Motorcycle,1.0,Webcast,250.0,3,https://texas.hibid.com/lot/84337013,"AMT Auction Marketing, LLC",San Antonio,TX,False
Lot of hammered metal wall art,1.0,10h  27m  ,0.0,0,https://texas.hibid.com/lot/84459424,LST Auctions LLC,Pasadena,TX,False
"2012 Cadillac CTS, Sun Roof,",1.0,7d  9h  30m  ,12550.0,77,https://texas.hibid.com/lot/83597372,Jones Swenson Auctions,Azle,TX,False
2004 NISSAN MAXIMA 20017,1.0,7d  15h  28m  ,0.0,0,https://texas.hibid.com/lot/83968001,C.M. Company Auctions,Freer,Tx,False
2015 DODGE DART 20020,1.0,7d  15h  29m  ,0.0,0,https://texas.hibid.com/lot/83968002,C.M. Company Auctions,Freer,Tx,False
2010 TOYOTA YARIS 18038,1.0,7d  15h  30m  ,0.0,0,https://texas.hibid.com/lot/83968004,C.M. Company Auctions,Freer,Tx,False
2005 Buick Century,1.0,7d  15h  32m  ,0.0,0,https://texas.hibid.com/lot/83968008,C.M. Company Auctions,Freer,Tx,False
10 HOND 4H JHMGE8H42AC020464,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213873,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
14 VOLK 4D 3VWD07AJ3EM227086 (ST),1.0,Webcast,525.0,6,https://texas.hibid.com/lot/84213875,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 HOND LL JHLRD68454C011993,1.0,Webcast,125.0,4,https://texas.hibid.com/lot/84213876,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 PONT 4D 1G2ZF58B774214757,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213878,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
02 OLDS 4D 1G3NK52F72C272853,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213881,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
13 CHEV 4D 1G1PA5SH0D7284943 (ST),1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213882,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 TOYT LL 5TDZT34A34S210324,1.0,Webcast,125.0,6,https://texas.hibid.com/lot/84213886,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
06 FORD PK 1FTPW04596KD38674,1.0,Webcast,7.5,2,https://texas.hibid.com/lot/84213887,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
00 NISS 4D JN1CA31D4YT728205,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213888,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
15 CHEV LL 2GNALBEK2F6142939,1.0,Webcast,225.0,7,https://texas.hibid.com/lot/84213889,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
02 HOND 4D JHMCG56762C034437 (ST),1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213890,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
03 CHEV LL 3GNEC16ZX3G227888,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213891,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
06 NISS 4D 1N4AL11D36N408397 (ST),1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213893,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 TOYT LL JTEZU11F370004277,1.0,Webcast,1100.0,12,https://texas.hibid.com/lot/84213894,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
05 VOLK 4D 3VWSE69M45M063445,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213895,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 FORD 4D 3FAHP07Z28R118992,1.0,Webcast,750.0,16,https://texas.hibid.com/lot/84213896,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 PONT CV 1G2MB35B97Y110746,1.0,Webcast,550.0,10,https://texas.hibid.com/lot/84213897,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 STRN 4D 1G8AJ55F17Z122703 (ST),1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213899,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
11 MAZD 4D JM1BL1VF8B1420332 (ST),1.0,Webcast,7.5,2,https://texas.hibid.com/lot/84213900,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
02 GMC PK 1GTEC14W92Z207566,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213902,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
05 CHEV 4D 1G1ZS52F95F262953 (ST),1.0,Webcast,22.5,4,https://texas.hibid.com/lot/84213904,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
11 MAZD 4D JM1BL1VF5B1416335,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213907,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
94 HOND 4D JHMCD5632RC071906,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213910,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
20 NISS 4D 1N4BL4BV9LC210444,1.0,Webcast,1250.0,23,https://texas.hibid.com/lot/84213911,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 NISS LL 5N1AN08U68C528967,1.0,Webcast,27.5,2,https://texas.hibid.com/lot/84213912,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 FORD 4D 3FAHP06Z58R126201,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213913,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
00 BUIC 4D 1G4CW54K0Y4260354,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213914,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 FORD 4D 1FAFP56S74G120988,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213917,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 KIA 4D KNADE123576280745,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213918,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
05 PONT VN 1GMDX33L45D263169,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213920,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 CHRY 4D 2C3KA43R38H102962,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213921,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
10 DODG 4D 1B3CC4FB0AN107575,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213923,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
05 NISS 2D JN1AZ34E05M651634,1.0,Webcast,575.0,14,https://texas.hibid.com/lot/84213925,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
11 MITS 4D JA32U2FU3BU030378,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213927,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
02 PONT 4D 1G2WK52JX2F250051,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213928,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
94 TOYT 4D 1NXAE09B3RZ178383,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213929,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 TOYT 4H 2T1KR32E17C639979,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213930,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
95 HOND 4D JHMCD5631SC048025,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213931,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
14 DODG 4D 2C3CDXBG4EH362781 (ST),1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213932,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
06 BUIC 4D 1G4HP57276U208294,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213933,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
06 TOYT 4D 1NXBR32E96Z740250,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213937,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 CHEV 4D 2G1WF52K749219904 (ST),1.0,Webcast,125.0,11,https://texas.hibid.com/lot/84213939,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 CHEV 4D 1G1ZT52804F103199,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213941,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 PONT CP 1G2AL15F177121642 (ST),1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213942,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
16 NISS 4D 3N1CE2CP7GL351684,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213943,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 TOYT 4D 4T1BE32K64U923782,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213944,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
01 FORD PK 1FDWF36F11ED76423,1.0,Webcast,100.0,5,https://texas.hibid.com/lot/84213945,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
00 HYUN 4D KMHJF35F1YUO50570,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213946,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
06 CADI 4D 1G6KD57Y06U154265,1.0,Webcast,125.0,6,https://texas.hibid.com/lot/84213947,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
97 BUIC 4D 1G4HR52K7VH412392,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213948,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 VOLK 2H WVWBA71K78W255333,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213949,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 DODG 4D 1B3HB48B68D721309,1.0,Webcast,375.0,8,https://texas.hibid.com/lot/84213950,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 CHRY 4D 2C3KA53G87H787379,1.0,Webcast,375.0,6,https://texas.hibid.com/lot/84213951,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
05 CHEV 2D 2G1WX12K759376890,1.0,Webcast,5.0,2,https://texas.hibid.com/lot/84213953,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 GMC LL 1GKFC16J97R272421,1.0,Webcast,450.0,6,https://texas.hibid.com/lot/84213954,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
10 MAZD 4D 1YVHZ8CH9A5M06933,1.0,Webcast,7.5,2,https://texas.hibid.com/lot/84213955,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
97 TOYT 4D 1NXBR32E37Z928506 (ST),1.0,Webcast,7.5,2,https://texas.hibid.com/lot/84213957,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 DODG 4D 2B3KA43G97H785339,1.0,Webcast,125.0,3,https://texas.hibid.com/lot/84213958,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 FORD 4D 1FAFP52U84A107998,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213959,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 STRN 4D 1G8ZS57N07F237797,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213960,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
03 NISS 4D 1N4AL11D13C255462,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213961,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 CADI 4D 1G6DM577240147208,1.0,Webcast,175.0,7,https://texas.hibid.com/lot/84213964,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
99 BMW 2D WBABJ8337XEM25171,1.0,Webcast,7.5,2,https://texas.hibid.com/lot/84213965,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
96 LINC 4D 1LNLM81W5TY728840,1.0,Webcast,225.0,4,https://texas.hibid.com/lot/84213966,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
05 CHEV LL 1GNEC13V25R225055,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213967,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
01 CHEV 4D 2G1WF52E019267492,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213968,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
01 HOND LL 2HKRL18661H606405,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213971,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
07 CHEV 4T 2CNDL13F776050664,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213972,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
02 FORD PK 1FTNX20L12EC52305,1.0,Webcast,22.5,5,https://texas.hibid.com/lot/84213973,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
10 DODG 4D 1B3CC4FB1AN172709,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213974,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
03 MERC 4D 2MEFM74W13X681800,1.0,Webcast,5.0,1,https://texas.hibid.com/lot/84213975,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
14 NISS 4D 3N1AB7AP6EY250541 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213977,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 CHRY 4D 2C3KA43R98H194062 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213981,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
12 NISS LL 5N1BA0ND9CN612606 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213982,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
19 KIA 4D KNDJP3A5XK7020326 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213983,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
12 GMC LL 1GKKRSED4CJ248468 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213984,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
13 BMW 4D WBAFR7C52DC827015 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213986,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
04 STRN LL 5GZCZ53454S823823 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213987,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
10 CADI LL 3GYFNBEY3AS576708 PULLED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213990,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
01 GMC PK 1GTGC13U01F136461 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213992,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
08 FORD 4D 3FAHP07188R247250 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213993,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
16 NISS LL KNMAT2MT8GP731918 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213995,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
12 HOND LL JHLRM3H79CC002236 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213996,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
13 KIA 4D 5XXGR4A61DG097891 RELEASED,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84213998,"John Sisk Auctioneers, Inc.",Corpus Christi,TX,False
Jeep Cherokee,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/82975137,Bradshaw Auctions,George West,Tx,False
2002 White Cadillac Escalade,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916202,"AMT Auction Marketing, LLC",Alice,TX,False
2012 Black Mercedes C2U,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916203,"AMT Auction Marketing, LLC",Alice,TX,False
2008 Silver Chevy Cobalt,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/83916204,"AMT Auction Marketing, LLC",Alice,TX,False
2000 Gray Dodge Ram 1500,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/83916205,"AMT Auction Marketing, LLC",Alice,TX,False
2010 White Chrysler 300,1.0,Webcast,300.0,5,https://texas.hibid.com/lot/83916206,"AMT Auction Marketing, LLC",Alice,TX,False
2006 Maroon Chevy Trailblazer,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916207,"AMT Auction Marketing, LLC",Alice,TX,False
2000 Maroon GMC Jimmy,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916208,"AMT Auction Marketing, LLC",Alice,TX,False
2011 Red Mazda M3S,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916209,"AMT Auction Marketing, LLC",Alice,TX,False
2007 White Chevy Silverado 2500,1.0,Webcast,750.0,16,https://texas.hibid.com/lot/83916210,"AMT Auction Marketing, LLC",Alice,TX,False
2008 Red Honda Civic,1.0,Webcast,525.0,9,https://texas.hibid.com/lot/83916211,"AMT Auction Marketing, LLC",Alice,TX,False
2001 Maroon Jeep Grand Cherokee,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/83916212,"AMT Auction Marketing, LLC",Alice,TX,False
1999 Gray Pontiac Grand Am,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916213,"AMT Auction Marketing, LLC",Alice,TX,False
2012 Black Chevy Malibu,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916214,"AMT Auction Marketing, LLC",Alice,TX,False
2000 Tan Mercury Grand Marquis,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916215,"AMT Auction Marketing, LLC",Alice,TX,False
2013 Blue Ford F150,1.0,Webcast,250.0,3,https://texas.hibid.com/lot/83916216,"AMT Auction Marketing, LLC",Alice,TX,False
2000 Black Toyota 4 Runner,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/83916217,"AMT Auction Marketing, LLC",Alice,TX,False
2000 White Ford F150,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916218,"AMT Auction Marketing, LLC",Alice,TX,False
2002 Gray Dodge Ram,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916219,"AMT Auction Marketing, LLC",Alice,TX,False
2006 Red Kia Sorento,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/83916220,"AMT Auction Marketing, LLC",Alice,TX,False
2006 Blue Mazda M3S,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916221,"AMT Auction Marketing, LLC",Alice,TX,False
2005 Silver Chevy Malibu,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916222,"AMT Auction Marketing, LLC",Alice,TX,False
2005 Gray Mercury Mariner,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916223,"AMT Auction Marketing, LLC",Alice,TX,False
1998 Beige Chevy 1500,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916224,"AMT Auction Marketing, LLC",Alice,TX,False
2000 Gray Ford Expedition,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916225,"AMT Auction Marketing, LLC",Alice,TX,False
2010 White Ford Focus,1.0,Webcast,200.0,1,https://texas.hibid.com/lot/83916226,"AMT Auction Marketing, LLC",Alice,TX,False
2000 White Ford Expedition,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916227,"AMT Auction Marketing, LLC",Alice,TX,False
2008 Brown Ford Expedition,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916228,"AMT Auction Marketing, LLC",Alice,TX,False
2008 Beige Kia Rondo,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916229,"AMT Auction Marketing, LLC",Alice,TX,False
2006 Red Jeep Grand Cherokee,1.0,Webcast,350.0,4,https://texas.hibid.com/lot/83916230,"AMT Auction Marketing, LLC",Alice,TX,False
2002 White Saturn SC2,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916231,"AMT Auction Marketing, LLC",Alice,TX,False
2004 Silver Honda ULX,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916232,"AMT Auction Marketing, LLC",Alice,TX,False
2006 Silver Jeep Liberty,1.0,Webcast,250.0,3,https://texas.hibid.com/lot/83916233,"AMT Auction Marketing, LLC",Alice,TX,False
2002 Silver Ford Mustang,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916234,"AMT Auction Marketing, LLC",Alice,TX,False
2006 Gray Toyota Scion XC,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916235,"AMT Auction Marketing, LLC",Alice,TX,False
2000 Blue Chevy Metro,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916236,"AMT Auction Marketing, LLC",Alice,TX,False
1997 Silver Ford Crown Victoria,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916237,"AMT Auction Marketing, LLC",Alice,TX,False
1995 Beige Ford Crown Victoria,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916238,"AMT Auction Marketing, LLC",Alice,TX,False
2011 Gray Chevy Mailbu,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916239,"AMT Auction Marketing, LLC",Alice,TX,False
1997 White Toyota Tacoma,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/83916240,"AMT Auction Marketing, LLC",Alice,TX,False
91 CHEV BOX VAN 2GBHG31K4M4101281 NO KEY,1.0,12h  27m  ,375.0,1,https://texas.hibid.com/lot/84458129,JD Newell Auctioneers,DALLAS,TX,False
05 CHEV TAHOE 1GNEC13T75R208542 KEY,1.0,12h  27m  ,850.0,5,https://texas.hibid.com/lot/84458133,JD Newell Auctioneers,DALLAS,TX,False
2016 LAND ROVER RANGE ROVER VOGUE SE,1.0,15h  27m  ,14800.0,31,https://texas.hibid.com/lot/82253819,C.M. Company Auctions,Benavides,TX,False
2007 CHEVROLET TAHOE,1.0,15h  28m  ,1250.0,2,https://texas.hibid.com/lot/82253821,C.M. Company Auctions,Benavides,TX,False
2004 TOYOTA SEQUOIA,1.0,15h  29m  ,2500.0,3,https://texas.hibid.com/lot/82253822,C.M. Company Auctions,Benavides,TX,False
2012 GMC ACADIA,1.0,15h  29m  ,1750.0,4,https://texas.hibid.com/lot/82253823,C.M. Company Auctions,Benavides,TX,False
2016 CHEVROLET SILVERADO 1500 LT,1.0,15h  31m  ,0.0,0,https://texas.hibid.com/lot/82253826,C.M. Company Auctions,Benavides,TX,False
2000 DODGE 1500,1.0,15h  31m  ,0.0,0,https://texas.hibid.com/lot/82606901,C.M. Company Auctions,Benavides,TX,False
CHEVORLET 1500 PICK UP,1.0,Webcast,0.0,0,https://texas.hibid.com/lot/84594948,Ben H Royston Auctioneers,Seminole,TX,False
LL-1993 BUMPERPULL CAMPER,1.0,18h  36m  ,625.0,21,https://texas.hibid.com/lot/82796294,Heidenheimer Auction Company,Temple,TX,False
2014 Chevrolet 4500 Motor Home V8 6.0LGas Engine,1.0,1d  11h  40m  ,25000.0,77,https://texas.hibid.com/lot/83718665,Mel Davis Auctions,Elmendorf,TX,False
2013 Ford E-Series Van,1.0,1d  11h  41m  ,450.0,20,https://texas.hibid.com/lot/83718666,Mel Davis Auctions,Elmendorf,TX,False
2011 Ford E-Series Van Ambulance,1.0,1d  11h  42m  ,557.36,29,https://texas.hibid.com/lot/83718667,Mel Davis Auctions,Elmendorf,TX,False
2005 Ford F-450 XLT Super Duty Ambulance,1.0,1d  11h  43m  ,505.0,26,https://texas.hibid.com/lot/83718668,Mel Davis Auctions,Elmendorf,TX,False
2011 Ford Van,1.0,1d  11h  44m  ,525.0,25,https://texas.hibid.com/lot/83718669,Mel Davis Auctions,Elmendorf,TX,False
2008 Ford Van,1.0,1d  11h  45m  ,205.0,16,https://texas.hibid.com/lot/83718670,Mel Davis Auctions,Elmendorf,TX,False
2011 Ford E-Series Van,1.0,1d  11h  46m  ,500.0,22,https://texas.hibid.com/lot/83718671,Mel Davis Auctions,Elmendorf,TX,False
2007 Ford Van,1.0,1d  11h  47m  ,300.0,11,https://texas.hibid.com/lot/83718672,Mel Davis Auctions,Elmendorf,TX,False
2012 VPG Van,1.0,1d  11h  48m  ,1025.0,21,https://texas.hibid.com/lot/83718673,Mel Davis Auctions,Elmendorf,TX,False
2012 VPG Van,1.0,1d  11h  49m  ,1025.0,12,https://texas.hibid.com/lot/83718674,Mel Davis Auctions,Elmendorf,TX,False
